"","Z1","Z2","Z3","Z4","Y","X"
"1",-0.0987347121785425,2.34080731849,1.19115133344604,-1.18119729979965,2.7967058295619,0.0242899134620034
"2",2.34389322370782,1.92068393961279,-0.175584314481456,-0.326650597765014,1.28788049246483,0.622930422371309
"3",-0.601419824116267,0.689582810159774,1.21539732159225,0.206374113231061,0.0656704229351668,0.0711336096129055
"4",1.09399451902503,1.06927823890706,-1.12005625634489,-0.367658405458307,1.49625936166868,1.50146272643102
"5",1.10280548261122,0.975642967277292,-0.541406941122275,-0.100255100467976,-0.434705001026571,-0.0777544458536195
"6",-0.865845395067936,0.272818000547371,0.612638551209164,-1.19112964942397,-2.20579557942831,-1.60364806786733
"7",2.01202835496323,1.24358559692382,-1.22010699414067,0.887829917327595,1.22817027738061,2.71851662281481
"8",1.1741640087402,0.512777554682578,-0.877452476231659,0.782803630518715,1.47626856060278,2.59958846316686
"9",1.32242497629639,1.57176449654846,1.00589447386933,-0.41056193859937,0.495350682362472,1.75250364192802
"10",0.290375019671154,-2.01132909803095,-1.15891827614651,-0.0340946215361202,-2.94398703169865,0.839443761962113
"11",0.231661875365269,-1.92098552823784,-1.63522979645873,0.172717155196578,0.540907066597459,1.36923408228192
"12",-0.109943259766334,0.207658379005631,0.926289737336697,0.208785671657206,3.9640690982998,2.2518002785174
"13",-0.00904540379766898,0.694749673359136,0.510301366160907,0.644462684196036,0.706829382173487,0.611762202228957
"14",0.769267776399518,2.37306695626952,0.720493522242289,-0.753912522828483,1.30489680743729,-0.782054108055
"15",1.12582120734603,-2.58519902162114,-1.68264331498263,0.824705534944105,1.27152806397657,2.37290265511405
"16",0.288256141548344,-0.00275634636124863,-0.513017570763767,0.701651028344535,1.58784968087149,3.17386744077164
"17",-0.527501574345815,-0.688884437526787,-0.419537431600739,0.260496792999339,-2.31724219477829,-0.937426059469963
"18",-1.40472565496007,-3.32517925511103,-1.21762351185039,0.777362048838943,-3.25194916228174,-1.27355460265578
"19",1.3144741302464,1.34230206088804,-0.440496271589842,0.335515929892863,-1.19851090059755,0.75392300677889
"20",-0.473433994894166,1.17221230979186,1.87591835647302,1.2218022996497,2.58266775056842,0.265174253127326
"21",0.353696437288287,-0.0833596940337142,-0.34842723459204,-0.372480596480476,-0.512505765338735,-0.274524776562619
"22",-0.955242499807507,-1.66000855949224,-0.182588594666973,0.508102155874389,-4.13104296929697,-3.14149662453196
"23",0.430155815180531,0.326416876599369,-0.0183218373545209,-0.215747761107919,-1.77547418016386,-0.390876321096107
"24",1.54974340335237,0.357721480316128,-0.921855872826313,1.31908934193378,1.25144061703013,2.14654612655518
"25",-0.39295160337127,-1.22082171153087,-0.754918187107216,0.0862557553372859,-1.14880741644712,0.143274670693476
"26",1.19112878757147,2.76399404644595,0.793169165055007,-0.689007749420304,1.46021630688415,1.49663333202803
"27",-1.17648926980299,-1.26843061747667,0.142649257348823,-0.347948836397701,-1.36092164716139,-1.83234066825488
"28",-0.402323527109488,0.176560110776994,-0.413029861518306,1.47792654437504,1.5032341171543,0.904667902314908
"29",0.875406873110832,1.07183727031729,0.784421778163788,0.819108491700915,1.87938466479959,1.06457202290574
"30",1.23697716988126,0.202089109291557,-0.377601131865981,3.73055748036987,2.23224142271019,3.20282379966867
"31",-0.678715169888153,-2.056577314132,-1.55363989037861,0.317829958110777,-0.773812219396435,0.354728536544459
"32",0.866024912128036,2.05780061639582,0.965936362697188,0.883997606698261,2.73157193667701,1.3577901438646
"33",-0.239792694801098,-2.27651121361188,-0.424351700088748,0.9767239521871,0.301489908621568,0.524429215422232
"34",-0.848464629980118,0.537073868541542,1.15665760796496,-0.521267991461255,-1.42601749593228,-0.811388967307541
"35",0.226409595528151,0.823516677494623,0.171886794815269,0.920106483493181,0.978082576250782,1.00905811475256
"36",0.448075094864332,-0.507477631966124,0.075587442602358,-0.431229287659998,-1.37849358850894,-0.278936704693806
"37",0.297563566410043,-1.15228750341535,-1.50468030409165,-0.103341406113687,-1.60772738528494,-0.161487993552215
"38",0.275817018730709,3.01728667245555,0.665599349998694,1.17658317895861,-0.768635757916683,-0.0240366501190972
"39",0.152645315271724,-1.05338618092234,-0.574214607026397,1.15001073916663,3.34137094249524,1.34729786013737
"40",0.0263787240611858,1.71794047925677,1.24745992505576,0.52181936088823,3.92274791825132,0.899395082990336
"41",0.20749538996925,-1.39698590159369,0.845925475769487,1.94519540332436,4.21960623303013,3.11700174259282
"42",-0.193406204971477,0.48675158833993,0.324595431366092,-0.527036541303947,-2.89953926162503,-2.0561526700292
"43",0.253460168386918,-1.06121740409357,0.595063992705066,-0.211467440694458,1.26137273372611,0.186308831955106
"44",1.09276734477114,-0.0774514533131578,-0.527469355751466,-2.26521280332397,-3.51681552460829,-1.58855370975237
"45",0.360907787618299,-3.90399233197323,-1.36220979019686,1.99727585111045,-0.199247201550276,0.217796094032334
"46",0.358282413619898,4.14561000389082,2.59866002720076,-0.661459460477267,3.25738367612909,0.375176731500726
"47",-1.50873476674781,-0.885974928992724,0.796767827381349,0.907787073181235,-1.47988924839738,-0.186727987114129
"48",-0.213883128703533,-0.297899187471676,-0.727057526293611,-2.15628788228232,-1.6633204890098,-0.395909373001009
"49",0.388834116237897,2.41989296524117,1.77746860291331,0.473905498457384,5.36911568900973,1.91030587136542
"50",-0.0707590099410934,1.37373328451369,1.07176993150445,-0.0774954395873722,-0.959905060550688,-1.31571885646349
"51",-1.61708041105166,-1.96231392546709,-0.120536642110844,0.277419781499357,-0.522894267829443,-0.973567015486233
"52",-0.217138535523467,-0.175916088711566,-1.4762941870887,1.79373297286495,-1.84175751532437,0.315969496767352
