,Z1,Z2,Z3,Z4,X,Y
0,2.4381937327462087,-2.423828998848193,1.8731238770627028,2.06809727928575,-1.7268343261382815,-0.8776817780253179
1,2.1993740049963533,-4.055826181433268,0.9465809565533885,2.227617688922836,-2.2532654764513875,5.122277409594154
2,2.5548429651815505,-3.646824971263352,1.4692531990694215,1.6240166581256201,-1.4020797204591475,1.0044996295061728
3,2.1854711119166934,-5.212189629909534,0.9543726494000497,2.9415867856633655,-1.2356899779781167,2.3649559594550005
4,0.4826538649090848,-3.9156097036721733,2.0792505815378632,2.353034648389909,-0.7082169590665098,4.088114775218014
5,1.7533846855959643,-4.00072057089824,2.4173968709969493,0.6025905001929047,3.9278721947735162,-4.438105087737368
6,2.2778823779982007,3.6104003039480705,-1.5891079213888666,1.5906973787298173,-3.7849325572892756,4.6660736017643245
7,2.606720622344409,-0.06371514115795729,1.8244395741336077,3.478792431745266,-1.2756086545464367,3.5429951618020463
8,2.5725467584754442,-0.12091562898810182,1.4960817015875958,3.2266369517987896,-2.1847811745407015,0.8216940910807773
9,0.9393459537780685,-3.587996939655871,2.701419087340274,-0.3206417085522854,-3.7237747852531458,-0.16275082263801943
10,2.319946358498221,-4.086556630057853,0.7215897289017178,1.4824802632464762,-1.5009972877149704,5.246171379514143
11,-2.6828896266806894,1.373255435958458,-2.5488620747542985,1.8401014587718139,-1.2192365690170623,-1.9321775809939825
12,2.6311770342812983,4.192159580786929,0.14193295793384814,1.4223363168521896,-3.6768214984073486,0.4396194384946568
13,0.279896343110299,-0.43550044053307524,2.7254557567585915,2.4471218352998347,-2.0636636135509208,4.304379283737406
14,1.3582758526604604,-3.1824472043046157,-0.481688260258302,2.171328881435927,-1.573961899183912,3.357017159732406
15,1.6192199946927772,-3.9384156684056486,-0.3162107930082443,1.611178919721125,-2.3013083535011614,-0.11444472047694482
16,0.6289298162661145,-3.5396754500980876,2.1959863409787794,0.7597931653182963,3.360192353914286,0.5353036662627069
17,-1.1876489381966113,-4.72014363778602,1.0602240512884415,2.2099250565636037,-4.853913417032737,1.135427908117291
18,-0.6190480959717672,-3.446318775558839,0.670988100368992,2.4237978228951964,-2.7346608952915723,-0.30639472769555454
19,0.3062312739510751,-3.02193031518553,-0.22814014189878162,2.3682488445644103,-2.730077168353411,1.116309230928481
20,1.904257532551269,-3.745445593732377,1.8311843537217607,1.8400298140264841,3.5495143117835943,2.1386866165894345
21,0.4057670854715213,3.191708552341918,-0.9928331549165028,2.393363089052379,-1.6819773339526694,3.757058741588368
22,-1.7418842427541683,4.678486785286181,-1.554652483425737,0.19122465070346087,4.017580355554262,1.405603371458793
23,-2.8613231064218194,0.9263587540508026,-2.803712457044265,1.66862177544008,-1.2784777647664622,-3.9444934936813087
24,1.229452430358761,0.3913936536530056,2.1270587148997055,2.6930640988820915,-1.3836761328297065,4.376033824370024
25,-0.8422239744560585,1.8138836522287103,-2.646435763010306,1.5749347834910488,-3.864387323869604,2.9513138804155785
26,-0.42742215022926755,-1.0843413323227178,2.6256109279444324,1.9035017030602062,-1.8628308851864595,0.6114049042222091
27,0.4517923705646154,-4.550407303378057,2.0123736807897155,2.003176487595221,1.0518089353886522,-1.6183285333626376
28,1.140755113105617,-2.7346496279408106,1.9569894871717293,-0.32933857422156537,2.9109293386060138,2.975348702717561
29,2.230701879031214,3.6809314034189278,1.3917104482319966,2.744838461214785,-1.7646062044428468,5.384697705787293
30,1.0111107996431392,-1.3068619477367855,2.438676102816646,-1.242728796553402,4.605899196163996,2.709804403343036
31,2.3750033903077146,-5.005010417429851,0.024356871767552024,2.3180742781885413,0.8425113119788865,4.923338361176114
32,2.171503958093073,-1.054603843920173,-1.2422604747248935,2.49160757532948,-1.4010637997138162,4.209347468339069
33,0.9391553425857174,-3.1011578193574687,1.872974803393946,0.30508617535100147,1.8939001255257986,1.5642958695816878
34,-2.1996936594280716,1.635779641223891,0.5663895859565774,2.1416664768284823,-3.3933929592615906,-2.848163780356936
35,0.6761318067073085,-3.2669749226823077,2.0181663154334943,1.595278168635701,2.264051748449556,1.923131487114253
36,0.8739016892274901,-2.93915023435322,1.3639054387955207,1.685367799550047,-0.8960965595144053,5.997871169514527
37,2.735927932984148,3.6189122846148525,-2.462100315780617,2.328085191395157,-0.16072652687559258,2.7576816260875816
38,1.3968117628742829,-3.4630569584836626,2.509195095560516,-0.14538807505809126,-0.5520814510192283,3.067527101347963
39,2.158259569645036,-4.889582564326881,-1.9311374029760258,2.302242565411478,-1.5175018042504094,-0.08887021191472311
40,1.4872299048254967,-2.495013345849254,0.0773773164514311,1.752542682261652,-2.300740101012094,3.383126291420621
41,0.3071524840080845,-3.592566966699014,0.015218987843807074,2.0950839250293853,-1.0811298540217193,1.4165308624983355
42,-1.1375014280474975,0.86762511885602,-1.3778789380968746,2.778012109336698,-2.5992952832729,3.9906055650600845
43,1.09260425767391,-2.19278672612489,1.646592763968025,0.8613297061687543,-5.120255721031247,-0.13103415077926273
44,-0.17722261514965026,-4.620205817194456,0.13997964203619806,1.8458587526111223,-2.106976108281221,4.295425208240466
45,0.8535404314165779,-3.1992115752184573,0.22400141524001638,2.411447585996143,-0.8349673977015182,-4.442512489013692
46,2.4762013678989545,-2.2913047314597286,1.7042695591115375,3.3844437341025504,2.380784773464404,4.398849829758003
47,-1.9520288720635237,3.9692288755643608,-2.0268191589827342,1.0397985666223442,-2.6784115907035675,-0.6195478964658089
48,1.901980518555412,0.23374013603200622,1.2895043870304677,2.3887500270280637,-2.6216195086253795,-0.7641860815028604
49,2.258789637003297,0.6473177180921983,-0.8877014124982796,2.089099260476369,-1.942942061371993,-1.4086024194908573
50,-1.7678372471547,5.090471119819467,1.0633542813329404,2.4868702544464583,-0.0034272696506469913,-4.256182264995487
51,0.827692406948463,-2.4261313839797904,-0.1273595569152206,1.670143748833687,-2.072991724460601,2.617971703718149
52,-0.406056835716345,-0.13801969738098308,-1.070585605484758,3.621006888120358,-2.242362619610504,0.9441489769072415
53,-0.3116253087918014,3.4865054929949837,-0.41243453784447015,2.1383566434694385,-2.37953195851156,1.077530469218054
54,0.19544056355407452,-4.902626566296211,-1.4488227577356412,2.0946715708620745,-3.8943951267888033,-4.102022608868687
55,1.4209749537097545,-3.3078079771298206,1.0534588787516064,2.283880136488615,0.1342008806510928,3.4995813039126284
56,1.036461496396267,-1.8500986161620445,-0.0585140070784117,2.7722790121239704,-1.3722725539840033,4.060890034560017
57,0.15580250379515403,1.232061239595702,-1.3916427468527817,2.786956323926458,-1.084777800367232,1.8796871959257204
58,0.8332332401285885,-4.5692457291232955,0.6503438250467519,2.1638327891898905,-0.5020293834181819,4.986281776655147
59,1.850870885488695,2.3542521463890083,-0.33441588288118407,1.6386366217615054,-4.095244512060014,0.7396760961513782
60,2.0278383019068977,-3.2621013283576232,0.8223240056270306,-1.1682510860132589,3.798238180987659,-0.8171952946906026
61,0.8445235792257687,-0.23575625701367647,-1.3332914870153578,1.3340631437005532,-3.8348260412957496,0.8980265781432897
